Surface_total,Surface_usable,Room,Bedroom,Bathroom,Parking,Service_fees,Location,URL,Price
102.0,92.0,,2.0,2.0,1.0,150000.0,Vitacura,https://www.portalinmobiliario.com/MLC-968599748-departamento-en-arriendo-de-2-dorm-en-vitacura-_JM#position=31&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1333338.0
380.0,300.0,,3.0,4.0,4.0,665981.0,Vitacura,https://www.portalinmobiliario.com/MLC-969966735-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=32&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2500000.0
235.0,220.0,,3.0,3.0,2.0,300.0,Vitacura,https://www.portalinmobiliario.com/MLC-973327862-amplio-departamento-en-exclusivo-sector-de-vitacura-_JM#position=33&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1904768.0
170.0,150.0,,2.0,4.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-968578065-departamento-en-arriendo-de-2-dormitorios-en-vitacura-_JM#position=34&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1800000.0
270.0,230.0,,5.0,4.0,3.0,500000.0,Vitacura,https://www.portalinmobiliario.com/MLC-973249331-alonso-de-sotomayor-vitacura-_JM#position=35&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,3000000.0
380.0,180.0,,4.0,4.0,2.0,400000.0,Vitacura,https://www.portalinmobiliario.com/MLC-972725807-departamento-en-arriendo-en-vitacura-_JM#position=36&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,3015883.0
150.0,119.0,,4.0,3.0,2.0,200000.0,Vitacura,https://www.portalinmobiliario.com/MLC-978019099-estupendo-depto-en-arriendo-en-las-nievesalonso-de-cordova-_JM#position=37&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1400000.0
120.0,87.0,,2.0,2.0,2.0,170000.0,Vitacura,https://www.portalinmobiliario.com/MLC-972910566-nuevo-departamento-full-en-club-de-campo-vitacura-_JM#position=38&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1250000.0
380.0,180.0,,4.0,4.0,2.0,430000.0,Vitacura,https://www.portalinmobiliario.com/MLC-970429896-departamento-en-arriendo-de-4-dorm-en-vitacura-_JM#position=39&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,3000000.0
385.0,385.0,,4.0,4.0,4.0,650000.0,Vitacura,https://www.portalinmobiliario.com/MLC-971567619-exclusivo-departamento-en-arriendo-4d4b-en-vitacura-_JM#position=40&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2500000.0
240.0,200.0,,3.0,3.0,3.0,,Vitacura,https://www.portalinmobiliario.com/MLC-977880353-hermoso-departamento-en-exclusiva-zona-_JM#position=41&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2200000.0
140.0,110.0,,4.0,4.0,2.0,450000.0,Vitacura,https://www.portalinmobiliario.com/MLC-972268398-espectacular-y-amplio-dpto-en-arriendo-vitacura-_JM#position=42&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2063499.0
151.0,130.0,,3.0,3.0,2.0,,Vitacura,https://www.portalinmobiliario.com/arriendo/departamento/vitacura-metropolitana/6401928-candelaria-goyenechea-uda#position=43&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1333338.0
380.0,300.0,,3.0,4.0,4.0,550000.0,Vitacura,https://www.portalinmobiliario.com/MLC-969465835-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=44&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2500000.0
196.0,,,3.0,,3.0,,Vitacura,https://www.portalinmobiliario.com/MLC-976614705-departamento-en-arriendo-amoblado-santa-teresa-costane-_JM#position=45&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2500000.0
235.0,200.0,6.0,4.0,4.0,2.0,420000.0,Vitacura,https://www.portalinmobiliario.com/MLC-971023334-av-presidente-kennedy-el-arcangel-vitacura-_JM#position=46&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2800000.0
240.0,220.0,4.0,2.0,2.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-961052401-alonso-de-cordova-vespucio-_JM#position=47&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,3000000.0
240.0,200.0,3.0,3.0,4.0,,,Vitacura,https://www.portalinmobiliario.com/MLC-973247178-santa-maria-de-manquehue-el-portezuelo-_JM#position=48&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,2793660.0
160.0,140.0,,3.0,3.0,1.0,220000.0,Vitacura,https://www.portalinmobiliario.com/MLC-976524150-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=49&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1350000.0
119.0,,2.0,2.0,,1.0,160000.0,Vitacura,https://www.portalinmobiliario.com/MLC-970948622-club-de-campo-de-vitacura-avenida-las-condes-estadio-_JM#position=50&search_layout=stack&type=item&tracking_id=6822e084-3c6c-4dba-a72d-e9d7ce5caeae,1290000.0
281.0,233.0,6.0,4.0,3.0,3.0,,Vitacura,https://www.portalinmobiliario.com/MLC-972470554-condominio-polo-golf-sta-maria-manquehue-_JM#position=1&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2793660.0
205.0,132.0,,3.0,3.0,6.0,580000.0,Vitacura,https://www.portalinmobiliario.com/MLC-956322990-penthouse-duplex-nuevo-en-arriendo-de-3-dorm-en-vitacura-_JM#position=2&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3079375.0
196.0,,,3.0,,3.0,350000.0,Vitacura,https://www.portalinmobiliario.com/MLC-971671175-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=3&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3200000.0
119.0,,,2.0,,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-971664682-departamento-en-arriendo-de-2-dorm-en-vitacura-_JM#position=4&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1400000.0
160.0,140.0,,3.0,2.0,2.0,240000.0,Vitacura,https://www.portalinmobiliario.com/MLC-979412513-exclusivo-los-abetos-vitacura-_JM#position=5&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1200000.0
516.0,407.0,,3.0,4.0,3.0,1500000.0,Vitacura,https://www.portalinmobiliario.com/MLC-978031709-departamento-en-arriendo-de-3-dorm-en-lo-barnechea-_JM#position=6&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,5000000.0
320.0,260.0,,3.0,3.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-978197400-departamento-en-arriendo-en-vitacura-_JM#position=7&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3015883.0
390.0,360.0,,4.0,5.0,2.0,1000000.0,Vitacura,https://www.portalinmobiliario.com/MLC-977474768-exclusivo-departamento-excelente-conectividad-y-seguridad-_JM#position=8&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3500000.0
291.0,268.0,,3.0,4.0,4.0,470000.0,Vitacura,https://www.portalinmobiliario.com/MLC-976001459-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=9&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3500000.0
140.0,135.0,,4.0,3.0,2.0,330000.0,Vitacura,https://www.portalinmobiliario.com/MLC-977779543-departamento-en-arriendo-kennedy-pio-xi-_JM#position=10&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1350000.0
138.0,138.0,,2.0,3.0,3.0,150000.0,Vitacura,https://www.portalinmobiliario.com/MLC-977599592-arriendo-departamento-vitacura-_JM#position=11&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1587307.0
140.0,110.0,,4.0,4.0,2.0,450000.0,Vitacura,https://www.portalinmobiliario.com/MLC-965453114-espectacular-y-dpto-en-arriendo-vitacura-_JM#position=12&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2063499.0
200.0,200.0,,4.0,3.0,,600000.0,Vitacura,https://www.portalinmobiliario.com/MLC-968110929-departamento-en-arriendo-en-vitacura-_JM#position=13&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2000000.0
170.0,170.0,,2.0,2.0,2.0,350000.0,Vitacura,https://www.portalinmobiliario.com/MLC-968112566-2-dorm-sala-de-estar-2-estac-kennedy-vespucio-norte-_JM#position=14&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1400000.0
150.0,116.0,,3.0,2.0,2.0,250000.0,Vitacura,https://www.portalinmobiliario.com/MLC-976614708-estupendo-departamento-con-vista-despejada-al-club-de-pol-_JM#position=15&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1460322.0
160.0,133.0,,3.0,4.0,5.0,,Vitacura,https://www.portalinmobiliario.com/MLC-975464716-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=16&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1682545.0
800.0,,,3.0,,4.0,1000000.0,Vitacura,https://www.portalinmobiliario.com/MLC-975889539-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=17&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,7936534.0
107.0,103.0,,3.0,3.0,1.0,68000.0,Vitacura,https://www.portalinmobiliario.com/MLC-977646032-bonito-departamento-107-m2-_JM#position=18&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1200000.0
308.0,308.0,5.0,3.0,4.0,4.0,800000.0,Vitacura,https://www.portalinmobiliario.com/MLC-967845204-jose-alcalde-delano-_JM#position=19&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3600000.0
600.0,450.0,,3.0,4.0,3.0,900000.0,Vitacura,https://www.portalinmobiliario.com/MLC-978026104-departamento-en-arriendo-en-vitacura-_JM#position=20&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,4500000.0
120.0,90.0,,2.0,2.0,2.0,180000.0,Vitacura,https://www.portalinmobiliario.com/MLC-974213145-espectacular-departamento-nuevo-las-hualtatassan-damian-_JM#position=21&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1269845.0
,,,,,,,Vitacura,http://portalinmobiliario.com/MLC-979476888-club-de-campo-vitacura-_JM#position=22&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,
119.0,87.0,2.0,2.0,2.0,2.0,174000.0,Vitacura,https://www.portalinmobiliario.com/MLC-976931668-maravilloso-departamento-nuevo-nororiente-sector-cantagallo-_JM#position=23&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1301592.0
347.0,282.0,3.0,3.0,3.0,4.0,470000.0,Vitacura,https://www.portalinmobiliario.com/MLC-976956698-amplio-departamento-jardin-del-este-_JM#position=24&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3492075.0
170.0,150.0,,2.0,2.0,,,Vitacura,https://www.portalinmobiliario.com/MLC-952998894-departamento-en-arriendo-en-vitacura-_JM#position=25&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2000000.0
380.0,185.0,,4.0,4.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-972907740-departamento-duplex-en-arriendo-de-4-dorm-en-vitacura-_JM#position=26&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3079375.0
196.0,,,3.0,,3.0,350000.0,Vitacura,https://www.portalinmobiliario.com/MLC-975104177-departamento-en-arriendo-en-vitacura-_JM#position=27&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3200000.0
348.0,348.0,4.0,4.0,5.0,3.0,,Vitacura,https://www.portalinmobiliario.com/MLC-977911256-departamento-imperdible-vistamirador-santa-teresa-_JM#position=28&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3507948.0
180.0,160.0,3.0,3.0,4.0,,,Vitacura,https://www.portalinmobiliario.com/MLC-976924385-museo-ralli-alonso-sotomayor-amoblado-_JM#position=29&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1600000.0
160.0,140.0,,3.0,3.0,1.0,220000.0,Vitacura,https://www.portalinmobiliario.com/MLC-976626865-departamento-en-arriendo-en-vitacura-_JM#position=30&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1350000.0
120.0,,,2.0,,2.0,255000.0,Vitacura,https://www.portalinmobiliario.com/MLC-977828807-departamento-en-arriendo-de-2-dorm-en-vitacura-_JM#position=31&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1428576.0
120.0,110.0,,2.0,3.0,2.0,250000.0,Vitacura,https://www.portalinmobiliario.com/MLC-977685320-departamento-amoblado-fernando-de-arguello-vitacura-_JM#position=32&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1800000.0
318.0,255.0,,4.0,4.0,2.0,333000.0,Vitacura,https://www.portalinmobiliario.com/MLC-970136487-departamento-en-arriendo-de-4-dorm-en-vitacura-_JM#position=33&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2857152.0
140.0,120.0,,3.0,2.0,,,Vitacura,https://www.portalinmobiliario.com/MLC-975471045-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=34&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1523814.0
640.0,220.0,,3.0,,4.0,,Vitacura,https://www.portalinmobiliario.com/MLC-978242599-departamento-en-arriendo-de-3-dorm-en-lo-barnechea-_JM#position=35&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2563226.0
139.0,79.0,,3.0,3.0,,450000.0,Vitacura,https://www.portalinmobiliario.com/MLC-956329553-depto-nuevo-en-arriendo-de-3-dorm-en-vitacura-_JM#position=36&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2158737.0
173.0,140.0,,2.0,4.0,2.0,300000.0,Vitacura,https://www.portalinmobiliario.com/MLC-971166721-departamento-en-arriendo-de-2-dorm-en-vitacura-_JM#position=37&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1650799.0
240.0,140.0,,4.0,4.0,2.0,300000.0,Vitacura,https://www.portalinmobiliario.com/MLC-971297164-departamento-con-jardin-en-privilegiada-ubicacion-_JM#position=38&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1900000.0
,,,,,,,Vitacura,http://portalinmobiliario.com/MLC-977678559-club-de-campo-vitacura-av-las-condes-canta-gallo-_JM#position=39&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,
110.0,,,2.0,,1.0,160000.0,Vitacura,https://www.portalinmobiliario.com/MLC-968564842-club-de-campo-vitacura-_JM#position=40&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1350000.0
119.0,,2.0,2.0,,1.0,160000.0,Vitacura,https://www.portalinmobiliario.com/MLC-970974488-club-de-campo-de-vitacura-avenida-las-condes-estadio-_JM#position=41&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1290000.0
316.0,278.0,,3.0,3.0,3.0,350000.0,Vitacura,https://www.portalinmobiliario.com/MLC-956296988-departamento-en-arriendo-en-vitacura-_JM#position=42&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,4412713.0
340.0,280.0,,4.0,4.0,3.0,750000.0,Vitacura,https://www.portalinmobiliario.com/MLC-970377520-departamento-en-arriendo-en-vitacura-_JM#position=43&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,4000000.0
180.0,140.0,4.0,3.0,4.0,2.0,220000.0,Vitacura,https://www.portalinmobiliario.com/MLC-977909639-camino-el-parque-oriente-_JM#position=44&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1700000.0
380.0,180.0,,4.0,4.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-976644434-gran-departamento-con-jardin-propio-_JM#position=45&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,3047629.0
122.0,110.0,,2.0,3.0,2.0,,Vitacura,https://www.portalinmobiliario.com/arriendo/departamento/vitacura-metropolitana/6400767-candelaria-goyenechea-uda#position=46&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1300000.0
,,,,,,,Vitacura,http://portalinmobiliario.com/MLC-977873006-se-arrienda-comodo-y-espacioso-departamento-_JM#position=47&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,
119.0,87.0,2.0,2.0,2.0,2.0,174.0,Vitacura,https://www.portalinmobiliario.com/MLC-976925149-maravilloso-departamento-nuevo-nororiente-sector-cantagallo-_JM#position=48&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1460322.0
276.0,233.0,,4.0,4.0,3.0,750000.0,Vitacura,https://www.portalinmobiliario.com/MLC-973011719-departamento-en-arriendo-de-4-dorm-en-vitacura-_JM#position=49&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,2800000.0
125.0,150.0,,3.0,2.0,3.0,260000.0,Vitacura,https://www.portalinmobiliario.com/MLC-980485367-los-laureles-alonso-de-cordova-_JM#position=50&search_layout=stack&type=item&tracking_id=ce976feb-5fc2-4d89-8788-d09a9ec83cec,1269845.0
250.0,250.0,,3.0,3.0,3.0,,Vitacura,https://www.portalinmobiliario.com/MLC-978006902-alonso-de-cordova-_JM#position=1&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,2300000.0
300.0,255.0,,4.0,4.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-975092598-departamento-en-arriendo-de-4-dorm-en-vitacura-_JM#position=2&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,2539691.0
119.0,,2.0,2.0,,1.0,160000.0,Vitacura,https://www.portalinmobiliario.com/MLC-971029861-club-de-campo-de-vitacura-avenida-las-condes-estadio-_JM#position=3&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1290000.0
120.0,,,2.0,,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-972697787-maravilloso-departamento-nuevo-en-arriendo-en-vitacura-_JM#position=4&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1269845.0
90.0,84.0,,2.0,2.0,1.0,180000.0,Vitacura,https://www.portalinmobiliario.com/MLC-969696280-excelente-depto-en-arriendo-dos-dormitorios-_JM#position=5&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,900000.0
268.0,245.0,,4.0,5.0,4.0,,Vitacura,https://www.portalinmobiliario.com/MLC-974466721-se-arrienda-san-damian-amplio-departamento-4d-5b-_JM#position=6&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,3400000.0
178.0,130.0,,3.0,3.0,2.0,515000.0,Vitacura,https://www.portalinmobiliario.com/MLC-956297676-depto-nuevo-en-arriendo-de-3-dorm-en-vitacura-_JM#position=7&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,3174613.0
136.0,109.0,,3.0,2.0,2.0,240000.0,Vitacura,https://www.portalinmobiliario.com/MLC-975477222-departamento-en-arriendo-de-3-dorm-en-vitacura-_JM#position=8&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1600000.0
390.0,,,4.0,,2.0,800000.0,Vitacura,https://www.portalinmobiliario.com/MLC-958401500-exclusivo-departamento-vitacura-lo-barnechea-_JM#position=9&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,3500000.0
280.0,230.0,,4.0,3.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-978838590-hermoso-y-amplio-depto-espoz-vistas--_JM#position=10&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,2500000.0
100.0,95.0,,3.0,3.0,2.0,240000.0,Vitacura,https://www.portalinmobiliario.com/MLC-978021154-departamento-recien-remodelado-frente-al-parque-arauco-_JM#position=11&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,952384.0
119.0,87.0,,2.0,2.0,2.0,180000.0,Vitacura,https://www.portalinmobiliario.com/MLC-972599775-departamento-en-arriendo-de-2-dorm-en-vitacura-_JM#position=12&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1428576.0
140.0,140.0,6.0,3.0,2.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-969995406-departamento-en-vitacura-con-excelente-ubicacion-_JM#position=13&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1396830.0
139.0,126.0,,2.0,3.0,3.0,,Vitacura,https://www.portalinmobiliario.com/MLC-972889869-departamento-amoblado-en-arriendo-alonso-de-cordovavitacura-_JM#position=14&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1714291.0
120.0,100.0,,3.0,2.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-977706782-departamento-san-damian-amoblado-desde-mayo-_JM#position=15&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,2500000.0
398.0,398.0,8.0,4.0,3.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-971365463-gran-departamento-cercano-a-costanera-_JM#position=16&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,3619059.0
165.0,150.0,,4.0,4.0,2.0,,Vitacura,https://www.portalinmobiliario.com/MLC-975126376-estupendo-departamento-luis-carrera-vitacura-_JM#position=17&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1800000.0
160.0,126.0,,2.0,2.0,2.0,280000.0,Vitacura,https://www.portalinmobiliario.com/MLC-976381078-comodo-departamento-con-linda-vista-_JM#position=18&search_layout=stack&type=item&tracking_id=09745ca7-5db8-484b-990f-56c6a6850d98,1587307.0
